rnd_seed,MSE_DR,,,MSE_UR,,,MSE_GCRF,,,RMSE_DR,,,RMSE_UR,,,RMSE_GCRF,,,R2_DR,,,R2_UR,,,R2_GCRF,,,alpha,beta
7402594,0.791907506972517,0.279653175110319,0.414881730528353,0.148662302188408,0.027908837750458,0.063775349287654,0.199573550375454,0.048738831451164,0.035733297181623,0.777437812047946,0.460837617174646,0.566682889337348,0.332967446613848,0.133888407641581,0.19911851264936,0.426816884665627,0.215952155986597,0.148238795254214,-6.02601052523638,-1.3063267160798,0,-0.324489047912166,0.765214996971684,0,-0.775508243246711,0.596014417631981,0,1012.89188855141,803.566162653267
3046791,1.22135236213656,0.37580635914242,0.496806507129586,0.069826536243964,0.040291328085231,0.157558364112712,0.121648895765388,0.098120540208917,0.158024482286418,0.968694269511559,0.548301383993058,0.629029426549975,0.227889540285171,0.172556526848804,0.353858496263686,0.338358421438636,0.29954371589558,0.353335180141422,-9.78790206380022,-2.05794897039952,-4.57675232311657E+029,0.379851320230549,0.665223453492742,0,-0.08433636504136,0.189700867437716,0,1012.81403077394,802.901686266065
6479830,0.845938400876686,0.368147512724799,0.527195122776994,0.429095249430289,0.106074205157501,0.214730126755417,0.186239422021649,0.081676832254065,0.038100808601883,0.781558448482596,0.518975867949276,0.614439538115855,0.57661122085602,0.280918443505551,0.374155350727773,0.421131232973094,0.273821346996319,0.1660783381014,-6.58836903769916,-2.0249131036851,0.08,-2.64807129818649,0.15607997029092,0,-0.596232704553386,0.353215912208385,0,1012.67804507166,801.293797001243
9558392,0.95393744269601,0.361098638871899,0.425978709907824,1.62477066392142,0.249019053159387,6.08505676755765,0.913465587861646,0.346984933071892,0.463449257842086,0.868329017804236,0.53836603540136,0.562837252891957,0.878624047616523,0.385052486112061,1.55314125901651,0.821306936664437,0.528807522274619,0.602211888358322,-7.5973534103366,-2.00376799808908,-4.08999087784045E+028,-13.5211901233414,-1.10807205977238,-2.1103309934542E+028,-7.19712850264909,-1.91100174175383,-3.92450035230844E+028,1012.73891518265,801.993435621262
9569281,1.34899724267247,0.273237727777739,0.569994493874704,0.076680785802142,0.014660061316745,0.025677181236557,0.107482650979305,0.033136844300399,0.016319049689063,1.01734437193906,0.449636204605933,0.661541796014629,0.232840103534886,0.106328111437661,0.146959294949575,0.32184735194648,0.1811491211772,0.116023586906952,-10.5929189351385,-1.19211715181188,-1.53330455038393E+029,0.331217271861109,0.88042291588619,-1.07844410199003E+028,0.053019621267549,0.732568914134107,-3.14761564715526E+027,1012.89283156395,803.397636309266
9734754,1.08179503836626,0.433317237339899,0.563810555123727,0.313651340359562,0.034051470873151,0.043518847421404,0.126962657403543,0.060269647912978,0.007610929826015,0.933798870801614,0.583370912550408,0.667420085064377,0.393961783189821,0.164686108545136,0.160031363172432,0.351463798191678,0.243777986458505,0.080560535198742,-8.54811840424915,-2.52368085695153,0,-1.74262965283212,0.730422714771427,-5.03907736211167E+028,-0.10328266603116,0.530214409339214,-4.62117212858163E+027,1012.7936912477,801.094540834427
7789704,1.072919424559,0.33850833236394,0.761222888512171,0.081385232176103,0.055080294969745,0.035148072715965,0.081855836323752,0.112514105594929,0.02467998501391,0.882412833524366,0.500913238800449,0.742843363024733,0.247541830578643,0.2127562093275,0.173208757418915,0.281780032294514,0.32417075278839,0.146819818054499,-8.32088363491179,-1.70934711844842,0.06,0.280637101419623,0.549050085069602,0,0.275054434299736,0.084638594335463,0,1012.72473920137,803.194626562297
837738,0.906606527412563,0.380088648018317,0.333180500819271,3.59780152452548,0.257136547455805,4.96228146906244,1.04703552362531,0.095233910643466,1.53860370684465,0.812814193754861,0.538100628507389,0.530546052526633,1.28241301163391,0.401936871044065,1.3984381580327,0.755964742949268,0.292897921502211,0.802212166053165,-7.1834878385794,-2.13100269400659,-1.3231722014438E+029,-31.2855475470548,-1.14956577152124,-9.95154784710476E+028,-8.390243902802,0.219263294980708,-9.14652869226142E+028,1012.73017928749,800.143809609115
2529087,1.0647157031038,0.251412709646008,0.551539112316635,0.077528292737458,0.019768528555812,0.043866542676201,0.286593524093097,0.066950140540924,0.064683054194918,0.841214913050166,0.404442716785972,0.613778508394358,0.265369799055016,0.124841044022738,0.179661832755119,0.512673120243648,0.251312452322173,0.217708865322813,-8.1676252767852,-1.01709554932721,0.12,0.311852191784503,0.836985778694832,0,-1.54287433944779,0.45030043531862,0,1012.85638172925,802.921585887671
4486318,1.00834178119191,0.460974749648007,0.325151180771352,0.78550399981599,0.244318719044878,0.155897451812705,0.323780378913621,0.105068186657466,0.043878812911304,0.862691669496095,0.580163312137584,0.455037540835337,0.673433800468416,0.424963736110209,0.298377930298403,0.513319183557766,0.315140027471707,0.166966104544093,-7.98943236252571,-2.95838191055303,0.08,-5.96637216348298,-1.09819206922487,0,-1.89477076870856,0.102682972147611,0,1012.610291861,804.67684841156
5403510,0.9044567967663,0.434603737898752,0.677569159347837,0.309120102171322,0.054430200320383,0.049676902821097,0.343408592180467,0.08563408191441,0.01495805393881,0.829989703250664,0.579870120086387,0.752602735011673,0.454058200643344,0.211954034140207,0.194239556364027,0.548210665107401,0.285857356758265,0.106641178295759,-7.04557784573972,-2.52510961928696,-1.71489556322914E+029,-1.66427773771844,0.562033203135321,0,-1.98468368387962,0.314296576630837,0,1012.55704101175,802.252422690392
2155493,0.96159348651312,0.41913848766685,0.47557019693899,0.13971269353811,0.103965174563865,0.088542713908607,0.098398200261287,0.116703545218092,0.033404425920515,0.865073358653698,0.570118389215465,0.631142748707763,0.305338290101492,0.284317741565612,0.271079815890274,0.307099322987264,0.330995576399323,0.164370893120123,-7.55599603929894,-2.38132977311778,0,-0.246516589906071,0.151999236981353,0,0.126053038686924,0.06115834385533,0,1012.71505961567,801.738772697747
7138636,1.09926634388875,0.404199166460526,0.286624195551072,0.151773449150648,0.030697383342703,0.097881257473626,0.250737862737701,0.054973579050328,0.024621823607455,0.907726602273582,0.540019659645408,0.455976682631642,0.323760064527633,0.164558675592187,0.259592084493345,0.465528216039344,0.231883015545696,0.139907695264618,-8.79234844355846,-2.39966883235874,-1.60919268568868E+029,-0.367464692739741,0.73918995841446,0,-1.26135497504282,0.534762133354962,0,1012.75697527081,802.519804291427
6630783,0.695392420184324,0.329094875935718,0.428725266078898,14.7959302599958,2.38362857370123,4.0255950392945,0.196352167164857,0.087361472553296,0.053260845585906,0.716311790288387,0.512135972568111,0.571742088754718,1.85458839577284,0.834949368666231,1.12122935302532,0.388171728025787,0.291327301895482,0.191714803837993,-5.18825542386878,-1.72488815125726,0.06,-126.888248685985,-18.7346835785224,0,-0.715847154452919,0.287775986423437,0,1012.35542342067,804.710503652692
3060470,1.04471664668199,0.262582505900875,0.667068205208748,0.354483843755576,0.059753961182231,0.087226934764928,0.141274953412983,0.072407018839144,0.010758053258244,0.89881398599228,0.435901041256601,0.702398340448689,0.469505261045564,0.209251489538063,0.227275315447076,0.361431538053491,0.262857411531959,0.090651328787689,-8.01056162839402,-1.15583934459837,0.02,-2.09839056508057,0.500932397281185,0,-0.244167950479696,0.402495116678481,0,1012.58057066798,805.08124665916
8793679,1.04388590977189,0.48089480329797,0.683441061711067,0.29378446983603,0.089386498978215,0.033729524568859,0.328166907066955,0.112058399300181,0.011773851767033,0.909781631548289,0.614337878180354,0.740182463608361,0.448850413848615,0.27765301788465,0.158054416283021,0.530735518724595,0.327003405860653,0.099858308574961,-8.34133072971247,-2.94371353641036,-8.33802731835007E+028,-1.56140499851488,0.27844571481117,0,-1.87989830781954,0.098250089386137,0,1012.73207909614,802.23100849241
3005347,0.983516284377363,0.40425533124196,0.580676210787614,6.75435590148376,0.919259860267592,1.4100238061529,3.47091261954801,0.315489245022154,0.039286815988281,0.869924646072568,0.559468079911409,0.678395827286706,2.03226423524427,0.61839511546564,0.64982880678631,1.5549517747405,0.479320956006592,0.145227162532481,-7.71141623423937,-2.3318889128674,-5.37719210017042E+028,-58.7931295602965,-6.63166920303731,-2.46260484226251E+028,-29.7954922424648,-1.61464853984077,-2.10380464803327E+028,1012.67989687622,804.242962025106
907513,0.91985175523041,0.286473774358729,0.499681805483841,0.186243798645454,0.023566491812089,0.042379244747215,0.287478483471316,0.090458044036311,0.018841721185962,0.816922492260072,0.452032663367017,0.593300916934782,0.384590601053747,0.138759952876464,0.196402268721935,0.501358942216215,0.296262549455158,0.12962054856421,-7.16928813144971,-1.41530326479619,0.06,-0.647236831180618,0.801430436052416,0,-1.54745541429945,0.239738355848463,0,1012.7672559917,803.801048189402
6271264,1.22051744403722,0.442507181363678,0.380757390702643,0.048361912237163,0.03430423977638,0.040300844540164,0.103620105486764,0.070370225880808,0.037142445454609,0.968170985234691,0.598733204686289,0.5551146946375,0.196446176772156,0.164420004224796,0.171058269167892,0.313487271264179,0.259440435355872,0.165304796134178,-9.74100592224722,-2.50982322824759,-2.7629166324535E+028,0.561200643574935,0.719292960006739,-5.13486797667985E+026,0.063450741140941,0.432640710439612,-3.07808999377356E+026,1012.9134927839,800.304348394275
283077,0.746251540597863,0.342797227015823,0.406688997197725,0.256388991870832,0.160072270802646,0.22810189962979,0.120146930559907,0.111528240494924,0.140840208961268,0.735980416016493,0.481210499431732,0.535739089048774,0.39098105068962,0.323058305349836,0.384216916877152,0.328931402866432,0.31393283508534,0.313999886477327,-5.59239354675872,-1.75985448033912,0.06,-1.19966084803343,-0.250287188222479,0,-0.034908261473022,0.134254984647792,0,1012.92201974988,802.293700389564
7272616,0.951434987772271,0.238362740961422,0.570988267240593,4.09280450746404,0.675415914609315,1.67645298332977,0.412064452571456,0.098919776716614,0.138423352843987,0.848376175178105,0.43518420660058,0.655424004520317,1.37910885800454,0.573108962668322,0.838245081147847,0.566890758226156,0.305906472142313,0.340228519673338,-7.31810544974874,-0.922567339116634,0.06,-34.5664841971343,-4.54743060019317,0,-2.61932629773974,0.192097853354065,0,1012.68326814473,803.708285093308
7317143,1.0544279263378,0.227923999178503,0.49945100597212,0.322663740359138,0.042393105824983,0.082470756915255,0.249429888790663,0.081356038847674,0.025833590746318,0.879846326730301,0.399129096321242,0.625130453954187,0.401697778385826,0.178148100187495,0.255211783642915,0.459222700392779,0.279596791133515,0.15294468499368,-8.23207202922752,-0.861955945875856,0.08,-1.84631141819775,0.650978888369037,0,-1.21159603808812,0.336163123578052,0,1012.68650696427,804.249926783145
4102707,0.726860870217529,0.324906434331557,0.500702085460376,0.147253766828083,0.07420996688157,0.099481116920679,0.141953403706738,0.151121915780968,0.024984354627964,0.733990826591413,0.513250125423661,0.621065092084542,0.337361198299539,0.254313905268697,0.265789463927028,0.37110731667215,0.379136660120176,0.148918348086548,-5.33644215294353,-1.55966174195211,-1.15833772120419E+029,-0.236650703867939,0.435845946267935,-2.70681724073396E+029,-0.206710384107519,-0.146266181953109,-3.69625964702123E+028,1012.68076308072,798.765217736363
3861333,0.986770240323509,0.525943022302134,0.771354860320032,0.213048715636393,0.017280671713866,0.029965908569508,0.30647323497301,0.056319202151986,0.010773700173138,0.873730955929539,0.635254827822066,0.750788069654173,0.38790275220982,0.115020929799231,0.142004702072296,0.523391476698719,0.234162789975308,0.098948388308232,-7.95314102477314,-3.46349937650193,0.04,-0.912458124665017,0.855853284271876,-4.43265655207038E+028,-1.73919176523667,0.537480541749321,-7.54819098523094E+027,1012.81775535643,801.75886130333
1618399,1.24865134063524,0.502443821884417,0.537839170043287,0.124331369513472,0.065109302736361,0.031002505905318,0.218893093607078,0.097310410010512,0.016647400172499,1.00036843445426,0.632792108602025,0.653775444542525,0.310747675001931,0.202878386280744,0.163783978545907,0.439187984966474,0.303114289842573,0.117754478597285,-10.0532144189574,-3.20551735915909,-1.37848230659005E+029,-0.08159921725636,0.465956807895202,-2.38240312453449E+028,-0.911181481191838,0.20614929399416,-1.28937080954146E+028,1012.63988700509,806.33712375164
3466801,1.21484958703881,0.299018309147322,0.454569656683185,0.18762761932892,0.046149618542768,0.096828771170745,0.115325338302688,0.052459050381254,0.111373795085938,0.957606255159588,0.467970804106629,0.582993779396007,0.353025909095554,0.178258488815336,0.276851963705033,0.334305094618515,0.227157192571847,0.294275847925262,-9.33505882333552,-1.33823732544108,-3.45943334844065E+029,-0.627099051083914,0.635967487850986,0,0.001995500440728,0.5933807224927,0,1012.73737376928,801.464383490384
718652,1.07806584338356,0.382561714394135,0.353576126020172,0.490183140685029,0.042764314175615,0.044128665904615,0.427995079487273,0.075742997215641,0.014748931253717,0.89458595024895,0.545095192541085,0.489973983535722,0.564659853863834,0.170384812771815,0.187533703455761,0.60800278320602,0.265690223413245,0.11008740460934,-8.55902733288933,-2.17696976571451,0,-3.26588895329359,0.650271067426726,0,-2.74920144405182,0.382624136282595,0,1012.72218836099,803.86671910435
3853189,1.21805258927461,0.206675393965485,0.929197398195312,0.467106929704163,0.0372025142224,0.01666039949645,0.549951192970835,0.031632524598184,0.00890549968243,0.991259263574413,0.400708511842664,0.851567648520576,0.59754001129551,0.167117567202818,0.115449213856154,0.684342790190484,0.175640784684993,0.085882314117239,-9.76412718830432,-0.636768089087616,0,-3.02759422345721,0.704023711071024,0,-3.75006865332804,0.752303521329875,0,1012.86995734274,802.212842285633
6802308,0.996318860169684,0.226199749092491,0.562353183274441,0.555852519542823,0.118886585642161,0.117077404468536,0.259574593887144,0.103164850063042,0.04687330650067,0.82476711714556,0.3784139278891,0.625864957553541,0.604821418197314,0.270725194578878,0.280236864607751,0.490804794680869,0.31443166556826,0.185486041200283,-7.63487131640598,-0.837539586214248,0.12,-3.85922032522705,0.03347863391581,0,-1.2794877682218,0.170603093440601,0,1012.67936644703,804.27707786113
9617280,0.895970377215858,0.28884867950709,0.489384208055317,0.427771487383147,0.072053058612871,0.074925882490712,0.299431552595151,0.107765401726478,0.070564353567025,0.802291950260797,0.454079938312351,0.571948464588211,0.524490330500476,0.231673121578073,0.235830819116733,0.485503316378414,0.309093632652209,0.231070087573723,-6.92057131830757,-1.35929897346934,0,-2.7147619747055,0.422075853172726,-4.32356209274908E+028,-1.60674129204652,0.137935247757017,-3.91092005188705E+028,1012.99531520903,803.818612776697
2541758,1.08713753070964,0.537568708375676,0.807575336453891,39.8234503434546,74.1915527880701,22.901061264538,0.856948226823551,1.50704126511861,0.312576431987657,0.897161374836911,0.631286500612762,0.750359444992686,3.62102331521449,3.92347089586635,2.67339722627534,0.708520978115338,1.01552704318878,0.455679625245991,-8.6655200836316,-3.61949680914155,-1.9843549837284E+029,-348.380428008075,-633.719370423821,-5.59277984910856E+027,-6.53709831521094,-11.8437080730116,-7.89910595580779E+027,1012.61184567958,805.892072491348
885488,1.13457426855743,0.488403297179559,0.251668973310029,4.64631266589225,0.306491537665846,0.887647241571523,0.132366587782237,0.143108937117719,0.096604217517188,0.965460763367666,0.621175704613053,0.441142098749983,1.27455131963451,0.419760438677127,0.618445711488919,0.348313409547333,0.365160719194969,0.267662812586261,-9.13335577018406,-3.03393105976683,-2.11886137182909E+029,-39.3414761893498,-1.46982771015075,-1.04747395189824E+030,-0.164117625499282,-0.142161794032191,-6.68280523188064E+028,1012.65078167617,803.584711931646
8929886,1.17583949468837,0.288147685714415,0.454453639209543,0.764638930119809,0.072162282242457,0.183062454587255,0.296441786925003,0.06184167937265,0.051703776027117,0.942970287309245,0.457959731792425,0.563832860331909,0.522330231724559,0.171133754647083,0.306111684594911,0.499425184090903,0.24301037169482,0.190056261302201,-9.4390953210547,-1.38713954172622,0.1,-5.78314750101992,0.398134085313064,-1.18986282934095E+027,-1.64883349328112,0.488023679832463,-1.11375978106553E+027,1012.62255582958,803.307489991188
3901706,1.31817116107848,0.430048314516223,0.770674333305511,0.156883801482751,0.01855369068156,0.053933590512557,0.142247300433513,0.072040588082236,0.044371851533789,1.05060440331293,0.598380342965266,0.808938829730232,0.346428222711794,0.126846572663544,0.213472570342505,0.365473647457899,0.265163294128715,0.192693790705598,-10.5043423218345,-2.5780169765864,-1.42303151114977E+029,-0.364849993692471,0.845326437504525,0,-0.246473634961147,0.401073739115825,0,1012.66233900934,806.505705699325
5260395,1.09970272987568,0.435182779674263,0.649796475197679,0.302146504235197,0.097922877687387,0.070082065352973,0.10390374425246,0.073611676550377,0.016782350550885,0.923627741981644,0.580375992171646,0.698030149633686,0.409147225723863,0.24180234954383,0.209098899676535,0.31434396894428,0.267997022271274,0.110633916281908,-8.74584785974295,-2.586763532846,0.06,-1.6133730886842,0.210210051170872,0,0.084202144758701,0.409590391680414,0,1012.4521561265,803.353016138077
3656361,0.956847070346099,0.259954562144427,0.6036949808781,0.324692139069035,0.010528569006087,0.019674609702056,0.200168737629599,0.062920355855378,0.010535335710224,0.839210785772447,0.428992870942526,0.664894868451744,0.435458982706498,0.093636658562142,0.120634987257364,0.426229597015738,0.248166032181096,0.093359102119754,-7.20263420914132,-1.08046196416328,0.06,-1.77979731076948,0.914926515101454,-1.96960169073448E+028,-0.727599372714423,0.495177745023342,-2.19971478589218E+028,1012.71556711197,803.495676197112
7568734,1.03418022926685,0.471159747790639,0.753325540985356,0.342078448155332,0.050281038505456,0.07943675401016,0.144803199101257,0.054931946471602,0.039214760936318,0.913899590995707,0.606108657633233,0.778064138208883,0.453531276438714,0.19588354355931,0.242577557871616,0.370640578644281,0.2328526548886,0.173303964255677,-8.21122724952126,-2.93574442098075,-1.05571310385393E+029,-2.01901294713238,0.586156849300103,-3.11175779343737E+028,-0.277948348742376,0.553577437816919,-3.34735757448377E+028,1012.74041955173,803.553559280932
354175,1.12275446729389,0.52988345323025,0.519068459393883,0.096464827420706,0.135239764007894,0.088402494815518,0.22901631712083,0.211068356164681,0.107421680774639,0.931529879640092,0.639021389815183,0.636417036460663,0.257652193576711,0.331057815905896,0.274887581265633,0.444722732253032,0.432102916373278,0.305354473886784,-8.86652563649562,-3.36274952396641,-2.40448578017997E+029,0.140646779257788,-0.13409568191692,-3.50202135823979E+028,-1.03879336804807,-0.762142821185664,-4.06918326212891E+028,1012.77319525927,801.250172585249
