rnd_seed,MSE_DR,,,MSE_UR,,,MSE_GCRF,,,RMSE_DR,,,RMSE_UR,,,RMSE_GCRF,,,R2_DR,,,R2_UR,,,R2_GCRF,,,alpha,beta
2722296,0.510671841715546,0.104704252053397,0.035277375940018,0.141747349749875,0.049506302132427,0.050398043261529,0.075534872437939,0.086857285747777,0.027442998125671,0.648135883323925,0.251992959526499,0.17276709698319,0.284339692951615,0.192385833377371,0.179076672674143,0.272499502616523,0.284242274065696,0.141132535352122,-3.7780910915837,0.39682588586463,-5.95147823877291E+028,-0.389628629147612,0.694916166967781,-8.40713757643711E+027,0.267781695481024,0.458140529772854,-1.03730009340052E+028,1012.76909496635,798.755376279354
4432043,0.517169325056673,0.032593657711128,0.071235435834463,0.369130977082894,0.032045260139268,0.041053489566666,0.364827430495386,0.097489070093557,0.021577469399439,0.640632255139619,0.156996968517268,0.224252379204586,0.532029651053812,0.16740960718842,0.177932483870048,0.576986820284725,0.304916077916139,0.139221125642585,-1.92237303161516,0.805546842279216,-3.55083017150277E+029,-1.19207414320126,0.816027610318174,-1.94615798234488E+029,-1.07900320074351,0.431492680704442,-1.10873048204336E+029,1012.72234037519,785.503604792059
7277146,0.583335052336621,0.025327400751501,0.063422697544679,1.64693166618071,0.576249938331864,1.3507126967762,0.16047896857662,0.111798448958877,0.192602171909295,0.66236570873879,0.144141517152915,0.220626697140606,0.83330117862132,0.51158848314851,0.970264003670533,0.390803425169519,0.315493504176583,0.382386068841839,-3.31435957508492,0.824994827222928,-1.35009890149212E+029,-12.2482020595021,-2.81805531453474,-2.47940374791997E+029,-0.217939352094498,0.219609538866369,-6.19471610166953E+028,1012.63678988069,789.98610752821
6862336,0.378372812146501,0.036212005608321,0.042125197735394,0.339724982748471,0.10625833471611,0.01061789998946,0.333648725681782,0.068242026924137,0.012585870366161,0.551875647406213,0.158866663663108,0.17144915977045,0.444177133527052,0.27597304963558,0.085126230774281,0.515098167886165,0.257625130955546,0.096541880847787,-0.738775874523401,0.768864013836068,0,-1.00677725760519,0.317765902276615,0,-0.906117878837926,0.539312455526945,0,1012.92394713312,790.072964549065
8552622,0.516906562111191,0.014143669496613,0.006963341338759,0.422146342810632,0.037354260788688,0.01492199273373,0.527626591731786,0.080933493187455,0.010482762776494,0.654940495238711,0.104214169956033,0.069478010914703,0.569621388947992,0.186403072839181,0.106277410084964,0.667893733740153,0.282055095268705,0.085740714473154,-2.40911798153857,0.900349837971224,-2.12748492556908E+028,-1.96113505947503,0.743527329827083,-1.40792229613252E+028,-2.66130223575397,0.438521068663802,-1.51742049083078E+028,1012.88265890628,784.963280647993
9760759,0.500277915396115,0.028892562822965,0.006289110801044,0.695896594519807,0.112945137061317,0.084940532698973,0.203223580737,0.104516795614398,0.017165788455183,0.611176629159541,0.13227357230114,0.063891537531942,0.680858556832223,0.272490921664397,0.251548786003595,0.437442032401607,0.309191673836846,0.116604666387134,-2.36157656914528,0.813608701816476,0.12,-3.63288781253167,0.310510991430957,-2.79629162325746E+026,-0.298202818021416,0.340680368754365,-2.11112637198315E+026,1012.77800945938,786.251990236342
2322389,0.305548010767883,0.042346137716049,0.00626681073855,0.442665156844909,0.506458905300692,1.27693186601724,0.447444570618995,0.498934765305839,1.2653910234928,0.489873807462104,0.16374561807897,0.063759851536987,0.534806185347125,0.5356706808823,0.872147956553266,0.60173538092551,0.583008982096531,0.902314356911552,-0.311855861223027,0.73605126521829,0.04,-1.35364645905162,-2.20852467874645,0,-1.33403862119824,-2.1882606173794,0,1012.73501554877,795.511267200112
5522917,0.616671193546049,0.026202680448739,0.027402184069277,0.130864616622347,0.074501072265631,0.017317972825408,0.233387196520386,0.134086320686924,0.023656596002999,0.68428130964651,0.131731129129522,0.148414249902869,0.305339367566867,0.240274373780595,0.120799848070541,0.475692291177152,0.355179087872917,0.142443550055735,-1.50539777293075,0.843932268784785,-1.15875909264884E+028,0.524117474355829,0.510235849118683,-5.72150632176102E+028,0.226379965606901,0.109071907426112,-7.20625200114522E+028,1012.86014695466,803.809967041016
6485978,0.405606465141838,0.036227681745756,0.007005242199402,0.109424238580308,0.037155687986926,0.112740176350836,0.109355989004187,0.057795259588294,0.015830771474242,0.567277243928646,0.147552412447344,0.069134583888031,0.284296935598229,0.175972183051968,0.291990608801613,0.326346694005213,0.238405695315032,0.114967989146734,-1.74974752217597,0.759177925577818,-4.52213569661372E+027,0.241596171064486,0.774096962052439,-2.48388731963644E+028,0.282460299810378,0.627147238716618,-1.99648033996776E+028,1012.879313685,785.434138312936
233378,0.382168697805597,0.009790667352392,0.062044437575046,1.08116955551295,0.363596086547622,0.101801266695628,0.32131573151703,0.16801183703006,0.02724002091828,0.526996028595431,0.089754924709503,0.196544528673295,0.833270153528721,0.512486493869201,0.280568465357758,0.524234507899029,0.38975733289354,0.154401831537917,-1.57979823259528,0.932738456945144,-2.05114090220101E+028,-7.42633816581842,-1.12536367711172,-4.78392516130341E+028,-1.42688995075598,-0.033935237884914,-4.08080112196336E+028,1012.80110389739,791.489007048309
